rolls/buns,rolls/buns,sugar
chocolate,baking powder
citrus fruit,rolls/buns,whole milk
meat,chicken,yogurt,pip fruit
misc. beverages,rice,soda
chicken,soda,frozen meals
sausage,soda,candy
sausage,sliced cheese,salty snack
zwieback,tropical fruit
bottled beer,yogurt
pork,berries
curd,whole milk
frankfurter,yogurt
pip fruit,canned beer
berries,newspapers
frankfurter,margarine,whole milk,soda,margarine,brown bread,margarine,frozen vegetables
specialty fat,red/blush wine
whole milk,margarine,soda,softener
fruit/vegetable juice,herbs
pork,rolls/buns
candles,chewing gum
soda,brandy
other vegetables,margarine
condensed milk,butter
meat,butter,frozen dessert
specialty vegetables,yogurt
onions,cat food
other vegetables,specialty chocolate
other vegetables,curd
other vegetables,candy
root vegetables,brown bread
sliced cheese,soda
artif. sweetener,curd
sausage,rolls/buns
rolls/buns,dessert
canned beer,citrus fruit
root vegetables,grapes
frankfurter,other vegetables
pork,specialty bar,soda
pork,specialty chocolate
bottled beer,whole milk
bottled beer,citrus fruit,frozen potato products,fruit/vegetable juice,sugar,sauces
frankfurter,soda
beef,yogurt
fish,specialty chocolate
whole milk,liquor (appetizer)
rolls/buns,berries
citrus fruit,white bread,processed cheese
rolls/buns,rolls/buns
light bulbs,pastry,UHT-milk,baking powder
curd,cake bar,ketchup
canned beer,onions
citrus fruit,coffee
domestic eggs,roll products 
root vegetables,baking powder
semi-finished bread,margarine,butter
hamburger meat,whole milk
sausage,pork,yogurt,napkins
bottled water,whole milk
soda,root vegetables,semi-finished bread
ham,cream cheese 
berries,white bread
citrus fruit,yogurt
tropical fruit,pastry,newspapers
oil,brown bread,oil,seasonal products
sausage,rolls/buns
instant coffee,candles
canned beer,whole milk
fruit/vegetable juice,root vegetables
root vegetables,pastry
pot plants,soda,hygiene articles
soda,specialty cheese,napkins
newspapers,shopping bags
packaged fruit/vegetables,sweet spreads
frankfurter,butter,specialty bar,yogurt
pet care,flour,coffee,napkins
whole milk,salty snack,pip fruit,whole milk
pip fruit,bottled beer
ham,bottled beer
yogurt,tropical fruit
canned beer,tropical fruit
meat,rolls/buns,pastry
onions,citrus fruit,frozen vegetables,coffee
UHT-milk,whole milk
frankfurter,soda,soda
whole milk,hard cheese
curd,photo/film
other vegetables,rolls/buns
canned beer,butter
onions,pip fruit,dog food
kitchen towels,sliced cheese
fruit/vegetable juice,specialty chocolate,Instant food products
citrus fruit,red/blush wine
frankfurter,chocolate
frozen vegetables,onions
berries,bottled beer
citrus fruit,yogurt
newspapers,hard cheese
margarine,yogurt
white wine,specialty cheese
coffee,roll products 
soda,whole milk
sausage,yogurt
yogurt,long life bakery product,newspapers
other vegetables,specialty chocolate
specialty chocolate,whole milk
soda,brown bread
ham,whole milk
citrus fruit,canned beer,waffles,chocolate,dish cleaner
citrus fruit,onions
whole milk,bottled beer
grapes,canned fish
frankfurter,frozen vegetables
other vegetables,whole milk
bottled beer,cream cheese ,chocolate
whole milk,pork,other vegetables,domestic eggs
pip fruit,tropical fruit,waffles,root vegetables
root vegetables,pip fruit
napkins,root vegetables,sliced cheese
dessert,onions
whole milk,specialty cheese
turkey,frozen potato products,butter,frozen dessert
frankfurter,ham,tropical fruit,misc. beverages,tropical fruit,photo/film,specialty chocolate,frozen fish
tropical fruit,yogurt,brown bread,shopping bags
chicken,coffee,newspapers
frankfurter,white bread
pip fruit,canned vegetables
beef,hygiene articles
rolls/buns,whole milk
soda,yogurt
root vegetables,soda
rolls/buns,pastry
beef,butter milk
tropical fruit,yogurt,misc. beverages
tropical fruit,salty snack
domestic eggs,soda
brown bread,rolls/buns,processed cheese
butter,waffles
citrus fruit,oil,specialty chocolate
other vegetables,rice,specialty fat
pot plants,rolls/buns
newspapers,canned beer
frozen meals,instant coffee,specialty chocolate
canned beer,shopping bags
brown bread,sausage,yogurt,butter milk,canned beer,frozen vegetables,curd,cake bar
pip fruit,margarine
canned beer,roll products ,root vegetables,flower (seeds)
rolls/buns,soda,other vegetables,vinegar
rolls/buns,pip fruit,rolls/buns,rolls/buns
whole milk,meat,yogurt,yogurt,yogurt
citrus fruit,waffles
frankfurter,specialty bar
soda,whole milk
cat food,sparkling wine
hamburger meat,yogurt,curd cheese,frozen meals,mustard,soda,white wine,butter
coffee,other vegetables
whole milk,butter
beverages,margarine,napkins,napkins
tropical fruit,sausage,ham,root vegetables,turkey,pastry,pasta,soda
pork,long life bakery product
other vegetables,yogurt,yogurt
tropical fruit,other vegetables
other vegetables,salty snack
beef,soda
rolls/buns,red/blush wine,chocolate
hamburger meat,coffee
citrus fruit,pastry
specialty bar,sliced cheese
shopping bags,sparkling wine
liquor (appetizer),yogurt,specialty chocolate,rolls/buns
citrus fruit,candy
root vegetables,napkins
other vegetables,instant coffee,instant coffee,hygiene articles
coffee,shopping bags
photo/film,white bread
turkey,semi-finished bread
whole milk,butter,newspapers
rolls/buns,soda
chewing gum,ice cream
root vegetables,pastry
root vegetables,soda
other vegetables,bottled water
canned beer,other vegetables,salty snack
yogurt,bathroom cleaner
whole milk,processed cheese
sliced cheese,whole milk
meat spreads,mayonnaise
whole milk,fruit/vegetable juice
whole milk,citrus fruit,shopping bags,white wine,soda,yogurt
beef,female sanitary products
chicken,margarine,yogurt
whole milk,ice cream
citrus fruit,root vegetables,whole milk,chewing gum,coffee,shopping bags
chicken,butter,rolls/buns,shopping bags,soda
bottled beer,brown bread,whole milk,misc. beverages
sausage,bottled beer
specialty bar,candy,root vegetables,ice cream
rolls/buns,curd,cat food
sausage,other vegetables,shopping bags,napkins
berries,other vegetables,fruit/vegetable juice,whole milk,specialty bar
frankfurter,soda,whole milk,whole milk,flour
beverages,UHT-milk
other vegetables,shopping bags
coffee,other vegetables,specialty cheese
napkins,popcorn
whole milk,sliced cheese
processed cheese,other vegetables
tropical fruit,semi-finished bread
white wine,Instant food products
bottled water,newspapers
ice cream,chocolate,seasonal products
rolls/buns,domestic eggs
bottled water,dental care
whole milk,yogurt
herbs,whole milk
ham,specialty chocolate,soft cheese
roll products ,oil,UHT-milk
spread cheese,specialty cheese,dish cleaner
yogurt,domestic eggs
packaged fruit/vegetables,specialty bar,whipped/sour cream
whipped/sour cream,yogurt
soda,dishes
butter,fruit/vegetable juice
misc. beverages,UHT-milk,white bread
sausage,shopping bags,soda,butter,dessert,soda
meat,coffee
citrus fruit,bottled water,white wine,rolls/buns
newspapers,processed cheese
shopping bags,dessert,other vegetables,bottled water,margarine
yogurt,long life bakery product,onions,hygiene articles,sugar
whole milk,pastry,fruit/vegetable juice
rolls/buns,bottled water,other vegetables,finished products,other vegetables,butter,yogurt,rolls/buns,citrus fruit
tropical fruit,canned fish
UHT-milk,tropical fruit
hard cheese,rolls/buns,white wine
tropical fruit,root vegetables
other vegetables,berries,organic products
sausage,citrus fruit,whole milk,butter milk,salty snack,dessert,specialty chocolate
pickled vegetables,soda,chewing gum,yogurt
soda,packaged fruit/vegetables,butter milk
sausage,pot plants
sausage,tea
white bread,frozen vegetables,soda
frozen vegetables,dishes,root vegetables,pastry
coffee,other vegetables,margarine,domestic eggs
chewing gum,whole milk,bottled beer,ready soups
herbs,yogurt,prosecco
curd,whipped/sour cream
cream cheese ,female sanitary products
whole milk,liquor (appetizer)
other vegetables,cereals,cleaner
pork,cake bar
white bread,frozen vegetables
bottled beer,pasta
chicken,cream
UHT-milk,canned beer
berries,coffee,margarine
rolls/buns,salty snack
rolls/buns,curd
sausage,pastry
root vegetables,yogurt
soda,soda
root vegetables,chocolate
candy,spread cheese
frozen vegetables,cookware
chewing gum,spread cheese
soda,brown bread,rolls/buns,sliced cheese
chicken,flower soil/fertilizer
rolls/buns,canned beer
pickled vegetables,Instant food products
curd,cream cheese ,hygiene articles
tropical fruit,cooking chocolate
tropical fruit,other vegetables
fish,root vegetables,tropical fruit,other vegetables
whole milk,house keeping products
pip fruit,long life bakery product
sausage,soda
shopping bags,coffee
cream cheese ,frankfurter,root vegetables,yogurt
soda,specialty cheese,candy
whole milk,ham
whole milk,chocolate,roll products 
berries,brown bread
other vegetables,other vegetables
other vegetables,sausage
tropical fruit,canned beer,detergent,bottled water
canned beer,brown bread,herbs,pastry
ice cream,photo/film,flour
canned beer,cereals
grapes,frozen meals,flower (seeds)
whipped/sour cream,specialty chocolate
white bread,domestic eggs
pot plants,other vegetables
yogurt,berries
tropical fruit,long life bakery product
whole milk,newspapers
dessert,zwieback
pip fruit,other vegetables
whole milk,waffles
cream cheese ,yogurt,bottled beer,bottled beer
citrus fruit,flour
sliced cheese,domestic eggs
pastry,rolls/buns
rolls/buns,seasonal products
oil,shopping bags
pastry,rolls/buns
root vegetables,canned fish,hygiene articles
salty snack,whole milk,softener,Instant food products
pip fruit,pet care
chewing gum,cream cheese ,waffles
bottled beer,margarine
beverages,sausage,whole milk,citrus fruit,whole milk
coffee,whole milk
red/blush wine,specialty bar,rolls/buns
pork,pip fruit,chocolate
newspapers,soups
other vegetables,pip fruit
citrus fruit,beef,citrus fruit,whipped/sour cream,dishes,bottled beer,whole milk
chicken,pastry
margarine,rolls/buns
tropical fruit,rolls/buns,zwieback
citrus fruit,pickled vegetables
root vegetables,beef
soda,other vegetables
frankfurter,brown bread
whipped/sour cream,sausage,root vegetables,soda
pork,whole milk,other vegetables
sausage,dessert
whole milk,flour
sausage,sugar
beef,soda
tropical fruit,rolls/buns
whipped/sour cream,hygiene articles
citrus fruit,fruit/vegetable juice
whole milk,whipped/sour cream,long life bakery product
cream cheese ,candy
whole milk,bottled water
jam,root vegetables
fruit/vegetable juice,butter,rolls/buns
dish cleaner,grapes,ketchup
coffee,margarine
sausage,whole milk
turkey,photo/film,mayonnaise
whole milk,misc. beverages
dessert,bottled water
canned beer,yogurt,white bread
yogurt,rolls/buns
root vegetables,shopping bags
semi-finished bread,other vegetables
candy,coffee
specialty chocolate,hamburger meat,frozen fish
rolls/buns,dog food
rolls/buns,rubbing alcohol,pastry
butter milk,margarine
frankfurter,tropical fruit,mustard
pork,rolls/buns
soft cheese,pork,white bread,fruit/vegetable juice
pip fruit,whole milk
citrus fruit,whole milk,bottled water
butter,whipped/sour cream,rolls/buns
processed cheese,whole milk,rolls/buns,margarine
misc. beverages,dessert,spread cheese,onions,coffee
sausage,berries
coffee,bottled water,roll products 
sausage,white bread,coffee
whole milk,white bread
sausage,herbs
yogurt,domestic eggs
whole milk,other vegetables
fish,bottled beer
sausage,rolls/buns,pot plants,snack products
processed cheese,brown bread,house keeping products
frankfurter,whole milk,margarine
bottled beer,curd,kitchen towels
tropical fruit,mayonnaise,other vegetables,meat,roll products ,napkins,frozen meals,newspapers
soda,butter
whipped/sour cream,misc. beverages
berries,pastry
root vegetables,whipped/sour cream
soda,yogurt
soda,rolls/buns
citrus fruit,brown bread,cat food
onions,domestic eggs,long life bakery product,pastry
sugar,bottled beer,packaged fruit/vegetables,bottled water
sausage,processed cheese
specialty bar,domestic eggs
whole milk,rolls/buns,waffles
soda,frozen dessert,pickled vegetables
bottled water,butter milk
dog food,chewing gum,coffee
rolls/buns,misc. beverages
newspapers,cookware
pork,pip fruit
hamburger meat,whipped/sour cream
berries,curd,specialty cheese
canned beer,cream cheese 
whole milk,pastry
canned beer,salty snack
whole milk,pastry,chewing gum,shopping bags
other vegetables,spread cheese
whole milk,rolls/buns,canned fish
other vegetables,whole milk
yogurt,baking powder
root vegetables,margarine,rolls/buns
fruit/vegetable juice,pot plants
fish,tropical fruit,red/blush wine,cream cheese 
root vegetables,other vegetables
tropical fruit,frozen vegetables,whole milk,snack products
finished products,root vegetables
specialty cheese,misc. beverages
turkey,newspapers
frankfurter,sausage,whole milk,domestic eggs,fruit/vegetable juice
beverages,domestic eggs,soda,butter milk
root vegetables,whole milk
frankfurter,whole milk,other vegetables,root vegetables
beef,root vegetables,frozen potato products,butter,newspapers
rolls/buns,bottled water,vinegar
sausage,white bread
whole milk,pip fruit,frozen vegetables,soda
chicken,other vegetables
tropical fruit,cake bar
ice cream,dog food
ham,white bread,long life bakery product
other vegetables,rolls/buns
berries,fruit/vegetable juice
pastry,brown bread
chicken,waffles,pip fruit,tropical fruit,pastry,bottled water,shopping bags,bottled water
hamburger meat,red/blush wine
other vegetables,whole milk
ice cream,whipped/sour cream
yogurt,newspapers
rolls/buns,soda
whole milk,hard cheese
UHT-milk,soft cheese
frozen meals,canned vegetables
domestic eggs,chocolate
specialty bar,soda
fruit/vegetable juice,packaged fruit/vegetables
frozen fish,whipped/sour cream
root vegetables,root vegetables
other vegetables,whole milk
whole milk,frozen vegetables
whole milk,onions
pip fruit,whipped/sour cream
soda,grapes
root vegetables,newspapers
roll products ,butter milk
pork,herbs
tropical fruit,bottled beer
pip fruit,waffles
canned fruit,brown bread
whole milk,frozen vegetables
domestic eggs,hard cheese
bottled water,processed cheese
soda,snack products
sausage,fruit/vegetable juice,chewing gum
tropical fruit,coffee,red/blush wine
processed cheese,white bread
sugar,canned vegetables,flour,bottled water,salty snack
sausage,other vegetables,waffles
yogurt,canned beer
beef,tropical fruit,root vegetables,whole milk,cream cheese ,newspapers
chicken,rolls/buns,liquor (appetizer),pip fruit,hygiene articles
citrus fruit,frozen vegetables
canned beer,organic sausage,tropical fruit,shopping bags
whole milk,canned beer,specialty bar,sugar,detergent
whole milk,ice cream
ice cream,other vegetables
fish,soda,bottled beer,bottled beer
whole milk,other vegetables
whole milk,specialty cheese
napkins,pastry
cling film/bags,fruit/vegetable juice
dessert,butter
citrus fruit,butter milk
root vegetables,tropical fruit
instant coffee,processed cheese
other vegetables,curd
whole milk,candles
root vegetables,processed cheese
waffles,sparkling wine
tropical fruit,yogurt,bottled water
citrus fruit,sliced cheese
whole milk,frozen dessert,popcorn
specialty chocolate,pet care
butter,butter
coffee,white wine
whole milk,coffee
ham,hard cheese
pip fruit,domestic eggs
butter,pastry,other vegetables,other vegetables
white bread,UHT-milk
tropical fruit,soda
brown bread,other vegetables
yogurt,rolls/buns
grapes,whole milk,frozen vegetables
root vegetables,waffles
tropical fruit,hamburger meat
yogurt,fruit/vegetable juice
other vegetables,pip fruit
soda,pork
tropical fruit,organic products
